/problem,/number_of_steps,/number_of_actions,/number_of_agents,/failed_actions_cardinality,/clauses_num,/variables_num,/number_of_solutions,/solution_index,/solution_cardinality,/sat_solving_mils,/correct_solution_findind_mils,/first_solution_time_mils
"woodworking8","11","24","4","1","8125","3840","1","0","1","35","9","9"
"woodworking8","11","24","4","1","8125","3840","1","0","1","40","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","40","10","10"
"woodworking8","11","24","4","1","8125","3840","1","0","1","43","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","38","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","38","12","12"
"woodworking8","11","24","4","1","8125","3840","2","0","1","54","10","10"
"woodworking8","11","24","4","1","8125","3840","1","0","1","38","10","10"
"woodworking8","11","24","4","1","8125","3840","1","0","1","42","12","12"
"woodworking8","11","24","4","1","8125","3840","1","0","1","41","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","41","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","43","12","12"
"woodworking8","11","24","4","1","8125","3840","1","0","1","43","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","37","10","10"
"woodworking8","11","24","4","1","8125","3840","1","0","1","39","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","39","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","42","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","58","26","26"
"woodworking8","11","24","4","1","8125","3840","1","0","1","41","12","12"
"woodworking8","11","24","4","1","8125","3840","1","0","1","36","10","10"
"woodworking8","11","24","4","1","8125","3840","1","0","1","42","11","11"
"woodworking8","11","24","4","1","8125","3840","1","0","1","37","10","10"
"woodworking9","14","35","4","1","10554","4725","1","0","1","78","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","78","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","87","14","14"
"woodworking9","14","35","4","1","10554","4725","1","0","1","85","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","89","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","76","12","12"
"woodworking9","14","35","4","1","10554","4725","1","0","1","82","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","87","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","83","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","79","14","14"
"woodworking9","14","35","4","1","10554","4725","1","0","1","90","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","83","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","84","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","87","15","15"
"woodworking9","14","35","4","1","10554","4725","1","0","1","91","17","17"
"woodworking9","14","35","4","1","10554","4725","1","0","1","83","13","13"
"woodworking9","14","35","4","1","10554","4725","1","0","1","81","14","14"
"woodworking9","14","35","4","1","10554","4725","1","0","1","83","14","14"
"woodworking9","14","35","4","1","10554","4725","1","0","1","72","12","12"
"woodworking9","14","35","4","1","10554","4725","1","0","1","76","11","11"
"woodworking9","14","35","4","1","10554","4725","1","0","1","69","12","12"
"woodworking9","14","35","4","1","10554","4725","1","0","1","77","14","14"
"woodworking9","14","35","4","1","10554","4725","1","0","1","73","12","12"
"woodworking10","15","35","4","1","12548","5929","2","1","1","109","37","16"
"woodworking10","15","35","4","1","12548","5929","1","0","1","88","16","16"
"woodworking10","15","35","4","1","12548","5929","1","0","1","91","20","20"
"woodworking10","15","35","4","1","12548","5929","1","0","1","95","14","14"
"woodworking10","15","35","4","1","12548","5929","2","1","1","108","36","15"
"woodworking10","15","35","4","1","12548","5929","1","0","1","90","19","19"
"woodworking10","15","35","4","1","12548","5929","1","0","1","87","18","18"
"woodworking10","15","35","4","1","12548","5929","1","0","1","84","15","15"
"woodworking10","15","35","4","1","12548","5929","1","0","1","84","15","15"
"woodworking10","15","35","4","1","12548","5929","1","0","1","98","21","21"
"woodworking10","15","35","4","1","12548","5929","1","0","1","92","15","15"
"woodworking10","15","35","4","1","12548","5929","1","0","1","86","19","19"
"woodworking10","15","35","4","1","12548","5929","1","0","1","85","15","15"
"woodworking10","15","35","4","1","12548","5929","1","0","1","90","14","14"
"woodworking10","15","35","4","1","12548","5929","2","0","1","104","16","16"
"woodworking10","15","35","4","1","12548","5929","1","0","1","87","16","16"
"woodworking10","15","35","4","1","12548","5929","1","0","1","91","17","17"
"woodworking10","15","35","4","1","12548","5929","1","0","1","90","21","21"
"woodworking10","15","35","4","1","12548","5929","1","0","1","93","20","20"
"woodworking10","15","35","4","1","12548","5929","1","0","1","90","17","17"
"woodworking10","15","35","4","1","12548","5929","1","0","1","95","19","19"
"woodworking10","15","35","4","1","12548","5929","1","0","1","88","19","19"
"woodworking10","15","35","4","1","12548","5929","1","0","1","82","16","16"
"woodworking10","15","35","4","1","12548","5929","1","0","1","94","21","21"
"woodworking10","15","35","4","1","12548","5929","2","0","1","109","16","16"
"woodworking11","5","8","3","1","1752","660","1","0","1","7","2","2"
"woodworking11","5","8","3","1","1752","660","1","0","1","9","2","2"
"woodworking11","5","8","3","1","1752","660","1","0","1","8","2","2"
"woodworking11","5","8","3","1","1752","660","1","0","1","8","2","2"
"woodworking11","5","8","3","1","1752","660","2","0","1","10","2","2"
"woodworking11","5","8","3","1","1752","660","2","1","1","8","3","1"
"woodworking11","5","8","3","1","1752","660","1","0","1","6","2","2"
"woodworking11","5","8","3","1","1752","660","1","0","1","8","2","2"
"woodworking12","7","12","3","1","2978","1124","1","0","1","15","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","13","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","13","3","3"
"woodworking12","7","12","3","1","2978","1124","1","0","1","13","4","4"
"woodworking12","7","12","3","1","2978","1124","2","1","1","17","8","4"
"woodworking12","7","12","3","1","2978","1124","2","0","1","15","3","3"
"woodworking12","7","12","3","1","2978","1124","1","0","1","13","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","12","3","3"
"woodworking12","7","12","3","1","2978","1124","1","0","1","11","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","11","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","12","4","4"
"woodworking12","7","12","3","1","2978","1124","1","0","1","10","3","3"
"woodworking13","8","14","4","1","3797","1500","1","0","1","18","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","17","4","4"
"woodworking13","8","14","4","1","3797","1500","1","0","1","16","3","3"
"woodworking13","8","14","4","1","3797","1500","1","0","1","18","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","19","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","19","5","5"
"woodworking13","8","14","4","1","3797","1500","1","0","1","20","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","19","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","17","5","5"
"woodworking13","8","14","4","1","3797","1500","1","0","1","19","6","6"
"woodworking13","8","14","4","1","3797","1500","1","0","1","17","5","5"
"woodworking13","8","14","4","1","3797","1500","1","0","1","18","5","5"
"woodworking13","8","14","4","1","3797","1500","1","0","1","21","6","6"
"woodworking14","7","13","4","1","3747","1487","1","0","1","22","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","19","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","21","8","8"
"woodworking14","7","13","4","1","3747","1487","1","0","1","17","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","17","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","25","7","7"
"woodworking14","7","13","4","1","3747","1487","1","0","1","19","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","17","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","17","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","29","9","9"
"woodworking14","7","13","4","1","3747","1487","1","0","1","19","5","5"
"woodworking14","7","13","4","1","3747","1487","1","0","1","18","6","6"
"woodworking14","7","13","4","1","3747","1487","1","0","1","19","6","6"
"woodworking15","10","21","4","1","5875","2494","1","0","1","32","9","9"
"woodworking15","10","21","4","1","5875","2494","1","0","1","29","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","28","9","9"
"woodworking15","10","21","4","1","5875","2494","1","0","1","27","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","30","9","9"
"woodworking15","10","21","4","1","5875","2494","1","0","1","29","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","27","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","26","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","30","8","8"
"woodworking15","10","21","4","1","5875","2494","2","1","1","35","16","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","30","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","26","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","27","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","30","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","29","7","7"
"woodworking15","10","21","4","1","5875","2494","1","0","1","32","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","28","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","31","8","8"
"woodworking15","10","21","4","1","5875","2494","2","0","1","41","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","28","8","8"
"woodworking15","10","21","4","1","5875","2494","1","0","1","31","11","11"
"woodworking16","9","20","4","1","5702","2350","1","0","1","25","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","25","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","25","6","6"
"woodworking16","9","20","4","1","5702","2350","1","0","1","27","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","26","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","28","8","8"
"woodworking16","9","20","4","1","5702","2350","1","0","1","32","10","10"
"woodworking16","9","20","4","1","5702","2350","1","0","1","36","11","11"
"woodworking16","9","20","4","1","5702","2350","1","0","1","27","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","30","8","8"
"woodworking16","9","20","4","1","5702","2350","1","0","1","27","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","23","6","6"
"woodworking16","9","20","4","1","5702","2350","1","0","1","26","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","27","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","26","6","6"
"woodworking16","9","20","4","1","5702","2350","1","0","1","26","9","9"
"woodworking16","9","20","4","1","5702","2350","1","0","1","25","7","7"
"woodworking16","9","20","4","1","5702","2350","1","0","1","26","8","8"
"woodworking16","9","20","4","1","5702","2350","1","0","1","24","7","7"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","44","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","45","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","42","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","45","13","13"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","10","10"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","50","13","13"
"woodworking17","12","27","4","1","8686","3799","1","0","1","48","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","53","14","14"
"woodworking17","12","27","4","1","8686","3799","1","0","1","47","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","46","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","46","12","12"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","41","10","10"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","46","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","46","10","10"
"woodworking17","12","27","4","1","8686","3799","1","0","1","44","10","10"
"woodworking17","12","27","4","1","8686","3799","1","0","1","42","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","43","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","45","11","11"
"woodworking17","12","27","4","1","8686","3799","1","0","1","41","10","10"
"woodworking17","12","27","4","1","8686","3799","1","0","1","45","12","12"
"woodworking18","13","31","4","1","9690","4279","2","0","1","67","10","10"
"woodworking18","13","31","4","1","9690","4279","1","0","1","52","11","11"
"woodworking18","13","31","4","1","9690","4279","1","0","1","61","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","53","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","56","11","11"
"woodworking18","13","31","4","1","9690","4279","1","0","1","58","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","55","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","52","11","11"
"woodworking18","13","31","4","1","9690","4279","1","0","1","66","14","14"
"woodworking18","13","31","4","1","9690","4279","1","0","1","58","13","13"
"woodworking18","13","31","4","1","9690","4279","2","1","1","79","25","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","57","13","13"
"woodworking18","13","31","4","1","9690","4279","1","0","1","57","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","64","14","14"
"woodworking18","13","31","4","1","9690","4279","1","0","1","57","13","13"
"woodworking18","13","31","4","1","9690","4279","1","0","1","61","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","54","12","12"
"woodworking18","13","31","4","1","9690","4279","1","0","1","55","11","11"
"woodworking18","13","31","4","1","9690","4279","1","0","1","57","12","12"
